control_effort_normalized2_s,estimated_tracking_orientation_final_rad,estimated_tracking_orientation_p95_rad,estimated_tracking_orientation_rmse_rad,estimated_tracking_position_final_m,estimated_tracking_position_p95_m,estimated_tracking_position_rmse_m,experiment,force_estimation_mae_n,force_estimation_rmse_n,force_ratio,force_settling_time_s,group_violation_max_n,metric_window_end_s,metric_window_start_s,mode,moment_estimation_mae_nm,moment_estimation_rmse_nm,noise_multiplier,observer_orientation_rmse_rad,observer_position_rmse_m,profile,seed,slew_violation_max_fraction,solver_max_iter_status_fraction,solver_nonstandard_status_fraction,solver_time_median_ms,solver_time_p95_ms,thruster_saturation_fraction,tracking_orientation_final_rad,tracking_orientation_p95_rad,tracking_orientation_rmse_rad,tracking_position_final_m,tracking_position_p95_m,tracking_position_rmse_m,wrench_fx_bias_n,wrench_fx_rmse_n,wrench_fy_bias_n,wrench_fy_rmse_n,wrench_fz_bias_n,wrench_fz_rmse_n,wrench_mx_bias_nm,wrench_mx_rmse_nm,wrench_my_bias_nm,wrench_my_rmse_nm,wrench_mz_bias_nm,wrench_mz_rmse_nm
35.38648458870739,0.07120439286927197,0.07981349326191987,0.05475711152948428,0.04128267376579299,0.15507036105121327,0.06858283232173348,exp1_estimation,0.026560773553778415,0.05504123604397544,0.25,,0.0,,,estimate,0.0009926263770666148,0.0014229219507458579,1.0,0.02342182298025336,0.039993714176579674,slow,0,0.0,0.9675,0.0,12.582896393723786,15.905721206218002,0.0,0.09469262464853667,0.09209621828610996,0.06806642341804778,0.08903964152663503,0.22433634407006928,0.10279988749894774,0.01983272285945947,0.052589996874990476,5.993844386334555e-05,0.012870177283308549,0.0035366775613312096,0.009909007550371624,0.00015196220624868367,0.0006102966511067838,0.0006828057231248547,0.0010786888449167901,0.0003559298207370234,0.0006990531105819667
33.62640339340652,0.051963098619584314,0.06860207247341395,0.04676839158061631,0.03999154414185512,0.1461500167361993,0.06258609802585201,exp1_estimation,0.02070085747513736,0.03978080804015528,0.25,,0.0,,,estimate,0.0009994089558936047,0.0011394140098713893,1.0,0.01752114427846567,0.03243941225756348,slow,1,0.0,0.9958333333333333,0.0,12.514124973677099,15.81777427345514,0.0,0.07138278500481558,0.08430569170088735,0.06161479860913604,0.05611835689845855,0.19504771052696881,0.08449993093071358,0.0005104107232297211,0.00913565596298389,-0.01264651688010543,0.03833059716156993,0.002721568924342399,0.005460567707768737,2.2153611797917343e-05,0.000486495042828331,0.0002934418578276912,0.00047156617397312993,-0.0007301675034004224,0.0009160852595468407
37.92903904239979,0.04783260075050762,0.09294390005378211,0.06295380105922929,0.035990912842683166,0.21119038162967846,0.08329490236822744,exp1_estimation,0.029919978064225645,0.06801345558620008,0.25,,0.0,,,estimate,0.0009232413546445223,0.0012272148831457739,1.0,0.018496862484352287,0.0454691187167239,slow,2,0.0,0.8608333333333333,0.0,12.597062857821584,15.463504078797996,0.0,0.046308108962246804,0.11243713250458698,0.07749304533517572,0.04011775587321639,0.307322511868786,0.12364549190837594,0.0007181272753081154,0.005266473016005393,0.018021370305597754,0.05678920686361709,-0.011390272031751528,0.03705509933260202,-0.00014196496241009656,0.0009564222477892555,7.256889040987668e-05,0.0006660717212107401,-0.00019788948314705142,0.0003842672449631968
39.626006719178065,0.0432021125361321,0.10449847964438758,0.06242392683943796,0.02940916305784547,0.20466362155099874,0.07516454948232439,exp1_estimation,0.029644156449110396,0.06727461461519449,0.25,,0.0,,,estimate,0.002104909829888357,0.002415969727124614,1.0,0.011069950041711723,0.03660797536072924,slow,3,0.0,0.9641666666666666,0.0,12.596313026733696,15.818643686361611,0.0,0.05193553004534922,0.12182612363350044,0.07011361662708357,0.03810628189570677,0.2473964918109361,0.09909066681378946,-0.007046451233149211,0.01857671743436303,-0.01916940966308615,0.05205169855306836,0.009428532253165521,0.03835883234311589,0.0005569904560184435,0.0023029521530345733,0.0002040878037070296,0.0004768092222409467,-5.79406908439658e-06,0.0005531492283299221
31.97715987957659,0.030809292564835666,0.06336436933248096,0.0325049386154013,0.04025045965926551,0.13473407617641392,0.05527004732137741,exp1_estimation,0.027408265197095213,0.05460345245235628,0.25,,0.0,,,estimate,0.0008731772236404807,0.001207231913497763,1.0,0.010134968665357293,0.04527608500216718,slow,4,0.0,0.9241666666666667,0.0,12.048729578964412,13.531987555325031,0.0,0.04685411720988968,0.07207229270179126,0.035952590765569434,0.047476347794027145,0.18931882044642226,0.09077419029934956,-0.021921232411580102,0.04565748737454443,0.005895661030685713,0.01543117667963219,-0.00823453218928457,0.025667287598069733,-0.0001335854061010206,0.0010442866060381458,5.412865578057402e-05,0.000514482214771129,0.00012668916874648817,0.0003196598631373579
24.629393461976882,0.06586540696570294,0.07117335656643377,0.04387534321134228,0.054925778111326824,0.05848796862711541,0.04430258710907858,exp2_control_comparison,0.008662066195058398,0.008780474228666405,0.375,7.399999999999407,0.0,40.0,15.0,ignore,0.0006949514298522834,0.0007142296944676693,0.5,0.010619970180935894,0.014295585400492089,constant,0,0.0,0.9629629629629629,0.0,13.112875167280436,14.516614435706288,0.0,0.05870738244006519,0.0645013700527341,0.038524707188021486,0.06735677716151534,0.07217621718938347,0.05210284685801525,0.001974591615735098,0.002524243800003076,0.008247542221637023,0.008360120748577943,-9.651501595575818e-05,0.0009128537602581817,-6.135481800623267e-06,0.00017641985014131396,0.0006071765843868631,0.0006370200641378557,0.00013362523985205487,0.00027056520622818216
22.18117492338029,0.04814611680261255,0.053062585567040056,0.045366722914130186,0.036579658264090126,0.060818200711339365,0.04032413335819901,exp2_control_comparison,0.007179523704468984,0.007482968891911921,0.375,8.199999999999408,0.0,40.0,15.0,ignore,0.0009337346412929552,0.0009891056166705507,0.5,0.008651330011609115,0.012753623047146043,constant,1,0.0,0.9490740740740741,0.0,12.451166519895196,14.63502092519775,0.0,0.0477834211132315,0.05200648148607103,0.04472715352031779,0.03613526371725159,0.07700794363260051,0.04728331460959001,0.004597558428902185,0.00479901301694178,0.005012011613763366,0.005248761756903771,0.002209972855821733,0.0023269717488206233,0.00015643251201576613,0.00021118674903450796,0.00011319633509101425,0.00035664508758946877,-0.0008338208818297892,0.0008980725802850046
22.32125876199955,0.08079772850893244,0.08576882935369891,0.06769622561169265,0.04885969889652814,0.055743370046652835,0.04508620267634568,exp2_control_comparison,0.006436270580145838,0.006525323680766259,0.375,7.999999999999341,0.0,40.0,15.0,ignore,0.000347245143268189,0.000364821597042386,0.5,0.010159213529140277,0.01796745479912473,constant,2,0.0,0.9537037037037037,0.0,13.004937442019582,14.483500155620277,0.0,0.08792734530063795,0.09338121781188666,0.07622769986263948,0.060274391427381696,0.07842390530074714,0.05944461570542142,0.004343152230989526,0.004565086807949463,-0.0030320540655192135,0.003205449565882608,0.0030688306511893683,0.0033859894647263315,0.00012990871340659376,0.000232347350616017,-0.00018306525453812094,0.00023200261591583063,-0.00014008675101548907,0.00015901035355751623
24.01294615309542,0.04545671545659488,0.04535669869038271,0.03039385149150343,0.05546101293075326,0.0693995233483742,0.048163042575394666,exp2_control_comparison,0.006437633691622767,0.006498600115814923,0.375,9.799999999999942,0.0,40.0,15.0,ignore,0.0008370857986112763,0.0008541942135652374,0.5,0.0031189761909960504,0.022037083452973824,constant,3,0.0,0.9768518518518519,0.0,12.92320794891566,14.328072778880596,0.0,0.04332541093729283,0.044447297228576786,0.030233631104291763,0.0661632841874719,0.08425157500595469,0.0617373649067135,0.0007279690205607534,0.0018214957294654416,0.0028385768553251174,0.0038036869071877647,-0.004901966743185581,0.004944281816896896,0.0006648223888722417,0.0006820869752949519,0.00041426650973480075,0.0004416882515292666,0.0002046790832128226,0.00026328046088218833
22.80854343077462,0.03635452411205084,0.06014337816219324,0.04128655080560749,0.053141919526328685,0.057785984757757675,0.042778425639238477,exp2_control_comparison,0.00574077204692159,0.005863923020600292,0.375,10.60000000000021,0.0,40.0,15.0,ignore,0.0004406007178829109,0.0004622665727858588,0.5,0.002343164515047186,0.02614206219351349,constant,4,0.0,0.9629629629629629,0.0,15.141666983254254,16.79039601003751,0.0,0.035498802482542946,0.061109432293630625,0.04232608041252096,0.07547030749013504,0.08375702297572332,0.06214038569079882,-0.00491130484975181,0.005197134660775695,0.001445740545472967,0.0019258604716999783,0.001826779273600789,0.0019147965826252882,-0.00015477417143269895,0.0002139994961857286,-0.00030562687804481527,0.00035364027134850693,-0.00010832107441104197,0.00020696173179598302
